pricingFile,name,rumName,balanceElementNumCode, genericSelectorResult, impactCategory,zoneResult,timeModelTagName,USAGE_TYPE,USAGE_CLASS,SERVICE_CODE,SERVICE_CLASS
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_-_503054_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_-_503054_pricing.xml,   DF-UNLIMITED YOUTUBE,   TOTAL_VOLUME,458,   400010001|400020001,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_-_503054_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_-_503054_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_503009_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_503009_pricing.xml,   DF-UNLIMITED YOUTUBE,   TOTAL_VOLUME,458,   400010001|400020001,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_503009_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT15_for_Unltd_YouTube_and_Social--6GB_503009_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20--Unltd_Social_15GB_1GB_HS-AutoRenew_503426_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20--Unltd_Social_15GB_1GB_HS-AutoRenew_503426_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20--Unltd_Social_15GB_1GB_HS-AutoRenew_503426_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20-Unltd_Social_15GB_1GB_HS-Auto_Renew_503503_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20-Unltd_Social_15GB_1GB_HS-Auto_Renew_503503_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20-Unltd_Social_15GB_1GB_HS-Auto_Renew_503503_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20-Untld_Social_15GB_1GB_HS-AutoRenew__503427_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20-Untld_Social_15GB_1GB_HS-AutoRenew__503427_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20-Untld_Social_15GB_1GB_HS-AutoRenew__503427_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20_Belia-Unltd_Social_15GB_1GB_HS-AutoRenew_540009_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20_Belia-Unltd_Social_15GB_1GB_HS-AutoRenew_540009_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20_Belia-Unltd_Social_15GB_1GB_HS-AutoRenew_540009_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20_Belia_Unltd_Social_15GB_1GB_HS-AutoRenew_540008_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20_Belia_Unltd_Social_15GB_1GB_HS-AutoRenew_540008_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20_Belia_Unltd_Social_15GB_1GB_HS-AutoRenew_540008_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS-AutoRenew_550812_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS-AutoRenew_550812_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS-AutoRenew_550812_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS-Auto_Renew_503425_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS-Auto_Renew_503425_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS-Auto_Renew_503425_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS_NM-AutoRenew_540007_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS_NM-AutoRenew_540007_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT20_Unltd_Social_15GB_1GB_HS_NM-AutoRenew_540007_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT22_for_8GB_Unltd_Social__Unltd_Calls-30days_550837_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT22_for_8GB_Unltd_Social__Unltd_Calls-30days_550837_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30--20GB_Unltd_Calls__503317_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30--Unltd_Social_20GB_2GB_HS-AutoRenew_503412_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT30--Unltd_Social_20GB_2GB_HS-AutoRenew_503412_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT30--Unltd_Social_20GB_2GB_HS-AutoRenew_503412_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30-Unltd_Social_20GB_2GB_HS-AutoRenew_503416_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT30-Unltd_Social_20GB_2GB_HS-AutoRenew_503416_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT30-Unltd_Social_20GB_2GB_HS-AutoRenew_503416_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30-Unltd_Social_25GB_2GB_HS_AutoRenew_503534_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT30-Unltd_Social_25GB_2GB_HS_AutoRenew_503534_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30_Unltd_Social_20GB_2GB_HS-AutoRenew_503404_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT30_Unltd_Social_20GB_2GB_HS-AutoRenew_503404_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT30_Unltd_Social_20GB_2GB_HS-AutoRenew_503404_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30_Unltd_Social_20GB_2GB_HS_NM-AutoRenew_503408_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT30_Unltd_Social_20GB_2GB_HS_NM-AutoRenew_503408_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT30_Unltd_Social_20GB_2GB_HS_NM-AutoRenew_503408_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT30_for_20GB_Unltd_Calls_503318_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35--Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503413_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35--Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503413_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35--Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503413_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35--Unltd_YTnSocial_9GB_503018_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35--Unltd_YTnSocial_9GB_503018_pricing.xml,   DF-UNLIMITED YOUTUBE,   TOTAL_VOLUME,458,   400010001|400020001,,,,,,,
../PreM_QTURC_NEXT35--Unltd_YTnSocial_9GB_503018_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT35--Unltd_YTnSocial_9GB_503018_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35-Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503417_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35-Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503417_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35-Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503417_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35-Unltd_Social_35GB_3GB_HS-AutoRenew_503535_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35-Unltd_Social_35GB_3GB_HS-AutoRenew_503535_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35-Unltd_Social_35GB_3GB_HS-AutoRenew_503535_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35-Unltd_YTnSocial_9GB_503063_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35-Unltd_YTnSocial_9GB_503063_pricing.xml,   DF-UNLIMITED YOUTUBE,   TOTAL_VOLUME,458,   400010001|400020001,,,,,,,
../PreM_QTURC_NEXT35-Unltd_YTnSocial_9GB_503063_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT35-Unltd_YTnSocial_9GB_503063_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle--Unltd_Social_35GB_Unltd_Calls_3GB_HS_550719_pricing.xml,   DF-Unlimited-In,   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle--Unltd_Social_35GB_Unltd_Calls_3GB_HS_550719_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle--Unltd_Social_35GB_Unltd_Calls_3GB_HS_550719_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle-Unltd_Social_35GB_3GB_HS_Unltd_Calls_550725_pricing.xml,   DF-Unlimited-In,   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle-Unltd_Social_35GB_3GB_HS_Unltd_Calls_550725_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle-Unltd_Social_35GB_3GB_HS_Unltd_Calls_550725_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle_Unltd_Social_35GB_Unltd_Calls_3GB_HS_550717_pricing.xml,   DF-Unlimited-In,   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle_Unltd_Social_35GB_Unltd_Calls_3GB_HS_550717_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle_Unltd_Social_35GB_Unltd_Calls_3GB_HS_550717_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle_Unltd_Social_35GB_Unltd_Calls_3GB_HS_NM_550718_pricing.xml,   DF-Unlimited-In,   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle_Unltd_Social_35GB_Unltd_Calls_3GB_HS_NM_550718_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Bundle_Unltd_Social_35GB_Unltd_Calls_3GB_HS_NM_550718_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_3Mths_Device_Bundle_35GB_Unltd_Calls_550836_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_40GB_Unltd_Calls_503321_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503405_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35_Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503405_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35_Unltd_Social_30GB_3GB_HS_Unltd_Calls-AutoRenew_503405_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_Unltd_Social_30GB_3GB_HS_Unltd_Calls_NM-AutoRenew_503409_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT35_Unltd_Social_30GB_3GB_HS_Unltd_Calls_NM-AutoRenew_503409_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT35_Unltd_Social_30GB_3GB_HS_Unltd_Calls_NM-AutoRenew_503409_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT35_for_40GB_Unltd_Calls_503320_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT4-Unltd_Social_2GB-7days-AutoRenew_503538_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT4-Unltd_Social_2GB-7days-AutoRenew_503538_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT45--Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503414_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT45--Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503414_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT45--Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503414_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT45-Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503418_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT45-Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503418_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT45-Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503418_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT45_Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503406_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT45_Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503406_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT45_Unltd_Social_40GB_6GB_HS_Unltd_Calls-AutoRenew_503406_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT45_Unltd_Social_40GB_6GB_HS_Unltd_Calls_NM-AutoRenew_503410_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT45_Unltd_Social_40GB_6GB_HS_Unltd_Calls_NM-AutoRenew_503410_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT45_Unltd_Social_40GB_6GB_HS_Unltd_Calls_NM-AutoRenew_503410_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT50--Unltd_Calls_9GB_90GB_1pm-7pm_503019_pricing.xml,   DF-Domestic Usage 1PM to 7PM,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,   1PM to 7PM,,,,
../PreM_QTURC_NEXT50--Unltd_Calls_9GB_90GB_1pm-7pm_503019_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT50-Unltd_Social_55GB_6GB_HS_Unltd_Calls-AutoRenew_503536_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT50-Unltd_Social_55GB_6GB_HS_Unltd_Calls-AutoRenew_503536_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT50-Unltd_Social_55GB_6GB_HS_Unltd_Calls-AutoRenew_503536_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT55--40GB_30GG_Epic_Gacha_503345_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT70-Unltd_Social_80GB_8GB_HS_Unltd_Calls-AutoRenew_503537_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT70-Unltd_Social_80GB_8GB_HS_Unltd_Calls-AutoRenew_503537_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT70-Unltd_Social_80GB_8GB_HS_Unltd_Calls-AutoRenew_503537_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_15_plus_RM5_for_5GB_Monthly_Plan_Booster_503399_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT_15_plus_RM5_for_5GB_Monthly_Plan_Booster_503399_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT_15_plus_RM5_for_5GB_Monthly_Plan_Booster_503399_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_15_plus_RM5_for_5GB_Monthly_Plan_Booster_NM_503400_pricing.xml,   DF-Unlimited Social(Facebook_Instagram_Twitter_TikTok),   TOTAL_VOLUME,458,   400020001|400020006|400020011,,,,,,,
../PreM_QTURC_NEXT_15_plus_RM5_for_5GB_Monthly_Plan_Booster_NM_503400_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT_15_plus_RM5_for_5GB_Monthly_Plan_Booster_NM_503400_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_35_plus_RM5_for_5GB_Monthly_Plan_Booster_503401_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_35_plus_RM5_for_5GB_Monthly_Plan_Booster_503401_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT_35_plus_RM5_for_5GB_Monthly_Plan_Booster_NM_503402_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_35_plus_RM5_for_5GB_Monthly_Plan_Booster_NM_503402_pricing.xml,   DF-ALL USAGE INTERNET PROMO,   TOTAL_VOLUME,458,   400010001|400010006|400020001,,,,,,,
../PreM_QTURC_NEXT_UL12--Unltd_Internet-3mbps_Calls_503314_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_UL12-Unltd_Internet-3mbps_Calls_503315_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_UL35--Unltd_Internet-3mbps_3GB_HS_Unltd_Calls-AutoRenew_503421_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT_UL35--Unltd_Internet-3mbps_3GB_HS_Unltd_Calls-AutoRenew_503421_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_UL35--Unltd_Internet-3mbps_Unltd_Calls-OneTime_503246_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_UL35-Unltd_Internet-3mbps_3GB_HS_Unltd_Calls-AutoRenew-_540012_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT_UL35-Unltd_Internet-3mbps_3GB_HS_Unltd_Calls-AutoRenew-_540012_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
../PreM_QTURC_NEXT_UL35-Unltd_Internet-3mbps_3GB_HS_Unltd_Calls-AutoRenew_503423_pricing.xml,   DF-Hotspot Quota,   TOTAL_VOLUME,458,400070006,,,,,,,
../PreM_QTURC_NEXT_UL35-Unltd_Internet-3mbps_3GB_HS_Unltd_Calls-AutoRenew_503423_pricing.xml,   DF-Domestic Usage,   TOTAL_VOLUME,458,   HOME|DOM_ROAM,,,,,,,
